,cfga,cfgm,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Jarrett Jack,6.113636363636363,2.590909090909091,1.8419318181818176,3.969204545454545,59.61363636363637,43.11363636363637,0.9204545454545454,0.625,0.5795454545454546,1.0795454545454546,1.0
Markieff Morris,7.841463414634147,3.817073170731707,1.926951219512195,3.6858536585365846,52.573170731707314,34.4390243902439,0.3780487804878049,0.3170731707317073,2.6463414634146343,5.024390243902439,2.6790123456790123
Alex Len,2.9125,1.575,1.2815000000000003,3.502,27.2875,20.8,0.2,0.05,3.2875,6.7,3.8115942028985508
Paul Pierce,4.781609195402299,2.0344827586206895,1.5882758620689656,3.585517241379311,33.55172413793103,21.2183908045977,0.40229885057471265,0.21839080459770116,1.103448275862069,2.0689655172413794,1.3333333333333333
Patty Mills,2.4482758620689653,0.8620689655172413,1.2541379310344825,4.767758620689654,36.810344827586206,28.379310344827587,0.7413793103448276,0.1896551724137931,0.20689655172413793,0.4827586206896552,0.6
Greg Monroe,10.549295774647888,5.098591549295775,1.991408450704226,3.850985915492958,52.36619718309859,34.478873239436616,0.43661971830985913,0.16901408450704225,3.9014084507042255,7.098591549295775,4.0144927536231885
Chandler Parsons,6.695652173913044,3.130434782608696,2.310434782608695,4.170869565217391,54.08695652173913,37.072463768115945,0.6086956521739131,0.17391304347826086,1.2028985507246377,2.217391304347826,1.4067796610169492
Chris Andersen,2.1791044776119404,1.2686567164179106,1.1261194029850745,3.5317910447761203,22.402985074626866,17.149253731343283,0.1791044776119403,0.05970149253731343,2.6417910447761193,5.2388059701492535,3.0
Ed Davis,5.085365853658536,2.975609756097561,1.59609756097561,4.1084146341463414,34.26829268292683,26.20731707317073,0.2804878048780488,0.08536585365853659,2.768292682926829,5.121951219512195,2.986842105263158
Gerald Green,5.158536585365853,2.1951219512195124,1.2228048780487804,3.7689024390243913,26.25609756097561,14.024390243902438,0.21951219512195122,0.17073170731707318,0.524390243902439,0.975609756097561,0.86
Nikola Mirotic,3.1382978723404253,1.351063829787234,1.3457446808510638,4.1385106382978725,34.12765957446808,23.319148936170212,0.24468085106382978,0.13829787234042554,1.8936170212765957,3.393617021276596,2.1707317073170733
Otto Porter,2.2717391304347827,1.0978260869565217,1.3994565217391304,3.987065217391305,21.532608695652176,14.554347826086957,0.29347826086956524,0.08695652173913043,0.7934782608695652,1.3804347826086956,1.123076923076923
DJ Augustin,4.426829268292683,1.6585365853658536,1.6520731707317067,4.145365853658536,55.1219512195122,41.18292682926829,1.1829268292682926,0.34146341463414637,0.5853658536585366,0.8414634146341463,1.0434782608695652
Jimmy Butler,8.20253164556962,3.721518987341772,2.7297468354430388,4.18746835443038,57.64556962025316,36.835443037974684,0.9746835443037974,0.22784810126582278,1.5063291139240507,2.8354430379746836,1.676056338028169
Andrew Bogut,3.7752808988764044,2.067415730337079,1.4067415730337078,3.586629213483147,39.46067415730337,31.98876404494382,0.6966292134831461,0.10112359550561797,2.9101123595505616,7.033707865168539,3.0470588235294116
Derrick Favors,7.9125,4.3875,1.924625,3.7557500000000013,61.1375,45.15,0.4,0.1625,2.9375,6.7,3.175675675675676
Kendrick Perkins,1.836734693877551,0.7857142857142857,0.7771428571428569,3.0224489795918386,18.622448979591837,14.489795918367347,0.12244897959183673,0.08163265306122448,1.336734693877551,2.9183673469387754,1.955223880597015
Jeremy Lin,4.7560975609756095,2.0,1.6253658536585358,3.7784146341463405,50.80487804878049,36.13414634146341,0.7195121951219512,0.36585365853658536,1.0,2.2195121951219514,1.28125
Alexis Ajinca,2.7674418604651163,1.5813953488372092,0.7365116279069763,3.255,16.802325581395348,11.034883720930232,0.10465116279069768,0.03488372093023256,2.0348837209302326,3.872093023255814,2.734375
Tyler Zeller,5.488372093023256,2.9302325581395348,1.4669767441860466,4.166279069767439,33.47674418604651,23.13953488372093,0.3372093023255814,0.11627906976744186,3.744186046511628,7.22093023255814,3.744186046511628
Lou Amundson,2.8142857142857145,1.2285714285714286,0.9334285714285717,3.202714285714286,24.442857142857143,18.771428571428572,0.38571428571428573,0.04285714285714286,2.0,3.8285714285714287,3.0434782608695654
