player_year,MP_x,2P,3P,3PA,FTr,TS%_x,ORB,TRB,AST%,STL%,BLK%,3PAr,DWS,DBPM,dist,dfga,label
Terrence Ross/2015-16,23.9,2.9,2.7,7.0,0.099,0.551,0.4,3.8,5.3,1.6,1.2,0.542,1.6,-1.2,1.52770833333,1.16666666667,10
Cory Joseph/2015-16,25.6,4.0,0.5,1.9,0.297,0.512,0.7,3.7,19.3,1.6,0.8,0.188,1.7,-0.4,1.52924369748,1.54621848739,3
Kevin Durant/2015-16,35.8,7.1,2.6,6.7,0.361,0.634,0.6,8.2,24.2,1.3,2.5,0.348,3.5,0.9,1.53007462687,1.89552238806,16
Brandon Jennings/2016-17,22.2,2.3,1.6,5.0,0.284,0.479,0.6,3.9,30.4,1.9,0.2,0.471,1.0,-2.2,1.53031914894,0.787234042553,18
Shane Larkin/2015-16,22.4,3.8,0.8,2.2,0.213,0.515,0.6,3.7,29.3,2.7,0.6,0.215,1.0,-1.0,1.53048780488,1.4512195122,18
Matt Barnes/2015-16,28.8,2.4,2.0,6.1,0.199,0.503,1.4,6.9,11.6,1.8,2.4,0.534,2.2,0.8,1.53128440367,1.75229357798,5
Marquese Chriss/2016-17,21.3,4.4,1.5,4.6,0.286,0.529,2.0,7.2,5.2,1.8,3.2,0.354,1.5,0.0,1.53716049383,2.24691358025,15
Ersan Ilyasova/2015-16,25.4,3.5,1.8,5.0,0.233,0.526,2.8,7.7,5.6,1.4,1.4,0.392,2.0,-0.3,1.53764705882,3.69411764706,5
Kyle Korver/2016-17,26.2,1.6,3.3,7.4,0.082,0.635,0.2,3.8,9.4,1.0,1.0,0.697,1.3,-1.0,1.53826086957,2.13043478261,10
Jamal Crawford/2015-16,26.9,4.4,2.0,5.8,0.289,0.529,0.3,2.5,14.0,1.2,0.4,0.366,1.5,-2.4,1.54101010101,0.929292929293,3
Joe Johnson/2016-17,23.6,3.3,2.1,5.0,0.123,0.542,0.6,4.7,12.6,1.0,0.8,0.412,2.1,-0.1,1.54422222222,1.41111111111,3
Andre Iguodala/2015-16,26.6,2.5,1.1,3.2,0.226,0.565,1.1,5.5,16.3,2.0,0.8,0.418,2.1,1.3,1.54581818182,1.26363636364,3
Trevor Booker/2016-17,24.7,5.7,0.5,1.6,0.186,0.554,2.9,11.7,12.9,2.1,1.2,0.132,2.2,1.8,1.54607594937,2.91139240506,2
Isaiah Whitehead/2016-17,22.5,3.5,1.0,3.3,0.222,0.487,0.7,4.0,17.7,1.2,1.7,0.293,0.9,-0.6,1.54789473684,2.02631578947,3
Stanley Johnson/2015-16,23.1,3.5,1.3,4.4,0.17,0.46,1.2,6.5,10.8,1.6,0.5,0.342,1.9,0.5,1.55416666667,1.28571428571,15
Thabo Sefolosha/2016-17,25.7,3.0,0.9,2.7,0.19,0.519,1.2,6.1,9.9,3.0,1.7,0.304,2.7,3.1,1.55486111111,1.75,5
Luc Mbah a Moute/2016-17,22.3,3.0,0.9,2.2,0.23,0.581,0.9,3.5,3.1,2.3,1.6,0.291,1.8,1.5,1.55806818182,2.125,15
Larry Nance/2016-17,22.9,4.5,0.2,0.9,0.222,0.567,3.0,9.2,9.7,2.8,2.3,0.1,1.5,2.3,1.55878787879,3.19696969697,2
Jeff Teague/2015-16,28.5,5.2,1.8,4.4,0.316,0.551,0.5,3.4,34.4,2.1,0.8,0.278,3.0,-0.9,1.55934579439,0.822429906542,14
Roy Hibbert/2014-15,25.3,5.9,0.0,0.0,0.287,0.501,2.9,10.1,7.4,0.5,5.1,0.003,3.2,2.1,1.559375,7.2375,2
CJ Miles/2014-15,26.3,3.4,3.0,8.7,0.195,0.525,0.4,4.2,7.1,1.7,1.1,0.539,2.3,-1.3,1.56316455696,1.30379746835,10
Derrick Favors/2015-16,32.0,7.6,0.0,0.1,0.313,0.551,3.1,9.1,8.9,2.0,3.9,0.005,3.4,2.3,1.56341176471,5.25882352941,17
Derrick Rose/2015-16,31.8,6.9,0.8,2.6,0.171,0.479,0.8,3.9,25.5,1.1,0.5,0.143,1.2,-2.1,1.56385416667,1.27083333333,1
Rajon Rondo/2015-16,35.2,4.2,0.9,2.4,0.192,0.506,1.1,6.2,48.0,2.7,0.3,0.217,2.3,0.2,1.56785714286,0.9375,9
Wayne Ellington/2016-17,24.2,2.0,3.6,9.5,0.077,0.565,0.4,3.2,7.1,1.2,0.2,0.71,1.2,-1.9,1.56924242424,1.34848484848,10
Evan Turner/2015-16,28.0,5.1,0.3,1.3,0.238,0.513,0.8,6.3,23.9,1.7,1.0,0.11,3.0,1.3,1.56933333333,2.46666666667,11
Frank Kaminsky/2015-16,21.1,3.1,1.4,4.3,0.282,0.513,1.5,7.1,9.0,1.1,2.0,0.385,2.1,0.4,1.57539325843,3.98876404494,0
E'Twaun Moore/2016-17,24.9,4.1,1.5,4.1,0.12,0.537,0.7,3.0,13.8,1.3,1.4,0.336,1.5,-0.5,1.57604938272,1.62962962963,3
Omer Asik/2014-15,26.1,3.9,0.0,0.0,0.546,0.545,4.4,13.6,5.4,0.8,2.1,0.0,2.2,0.6,1.57614457831,7.63855421687,2
Dante Exum/2014-15,22.2,1.2,1.6,5.2,0.077,0.457,0.5,2.6,16.6,1.2,0.6,0.635,1.0,-1.3,1.57707317073,0.80487804878,3
Quincy Pondexter/2014-15,23.9,1.9,1.8,4.9,0.215,0.55,1.1,3.9,7.7,0.6,1.0,0.546,0.8,-1.1,1.57764705882,1.61176470588,10
Hollis Thompson/2014-15,25.0,2.2,2.3,5.8,0.164,0.538,1.1,4.0,8.4,1.6,1.2,0.529,1.3,-0.9,1.57963414634,1.4512195122,10
TJ McConnell/2015-16,19.8,4.2,0.7,2.0,0.088,0.511,1.0,5.6,37.2,2.9,0.5,0.192,1.4,-0.4,1.58204819277,1.19277108434,4
Rondae HollisJefferson/2016-17,22.6,4.5,0.3,1.4,0.467,0.517,2.0,9.2,13.4,2.2,1.9,0.124,2.2,1.9,1.58604938272,3.46913580247,2
Brandon Bass/2014-15,23.5,6.3,0.2,0.6,0.313,0.557,2.6,7.4,8.6,1.1,1.3,0.047,1.9,-0.1,1.5861627907,2.70930232558,2
Iman Shumpert/2016-17,25.5,2.0,1.7,4.9,0.184,0.536,0.7,4.1,7.8,1.6,1.1,0.534,1.4,0.0,1.58642857143,1.59183673469,10
Paul Pierce/2014-15,26.2,3.3,2.2,5.7,0.32,0.58,0.8,5.5,11.9,1.2,1.0,0.462,2.3,-0.2,1.58827586207,2.06896551724,3
Rodney Stuckey/2014-15,26.4,5.3,1.1,2.7,0.286,0.528,0.7,4.8,20.2,1.5,0.4,0.187,2.2,-0.3,1.59164556962,1.15189873418,3
Pau Gasol/2016-17,25.4,5.5,1.2,2.3,0.305,0.578,2.4,11.1,14.7,0.8,3.5,0.172,3.1,2.8,1.59296296296,6.25925925926,2
Mo Williams/2014-15,29.1,4.0,2.2,6.3,0.217,0.512,0.4,3.2,37.4,1.2,0.6,0.405,0.6,-3.5,1.59321428571,0.964285714286,14
Ed Davis/2014-15,23.3,5.5,0.0,0.0,0.403,0.594,4.5,11.7,8.3,1.4,4.3,0.0,1.6,1.9,1.59609756098,5.12195121951,2
Luc Mbah a Moute/2014-15,28.6,3.6,1.2,3.8,0.256,0.466,1.5,6.2,9.8,2.1,0.9,0.318,2.0,0.1,1.59768292683,4.01219512195,5
Doug McDermott/2016-17,22.8,3.5,1.8,4.9,0.169,0.554,0.5,4.3,5.9,0.4,0.3,0.416,1.0,-2.3,1.60027777778,1.93055555556,15
Tony Parker/2016-17,25.2,5.5,0.5,1.6,0.206,0.514,0.2,2.6,27.8,1.1,0.1,0.121,1.7,-1.7,1.60125,0.8875,18
Shane Larkin/2014-15,24.5,2.9,0.7,2.2,0.181,0.504,0.6,3.4,19.4,2.6,0.4,0.269,0.9,-0.7,1.60280487805,1.40243902439,3
Nikola Mirotic/2015-16,24.9,2.5,3.0,7.6,0.297,0.564,1.3,7.9,9.4,1.8,2.0,0.568,2.2,0.1,1.60319444444,3.88888888889,15
Jonas Valanciunas/2015-16,26.0,7.0,0.0,0.0,0.397,0.61,4.3,12.6,4.8,0.8,4.2,0.0,2.4,0.4,1.60376623377,6.55844155844,2
Lou Williams/2016-17,24.6,4.8,2.9,8.1,0.458,0.593,0.5,3.6,19.9,1.9,0.8,0.447,1.0,-3.0,1.60591397849,1.38709677419,3
Lou Williams/2014-15,25.2,4.0,2.7,8.0,0.426,0.564,0.4,2.7,13.6,2.3,0.4,0.482,1.1,-3.1,1.608,1.03529411765,10
Robert Covington/2015-16,28.4,2.0,3.2,9.1,0.249,0.543,1.2,7.9,8.4,2.7,1.6,0.677,2.1,0.0,1.60831325301,3.12048192771,6
Clint Capela/2016-17,23.9,8.4,0.0,0.0,0.314,0.638,4.1,12.2,6.9,1.1,4.2,0.0,2.1,1.0,1.61037974684,7.13924050633,2
Jamal Murray/2016-17,21.5,3.7,2.3,7.0,0.164,0.518,0.8,4.4,14.0,1.4,1.1,0.471,0.7,-2.1,1.62358024691,1.22222222222,3
Jeremy Lin/2014-15,25.8,4.0,1.2,3.3,0.41,0.539,0.5,3.7,28.6,2.2,1.4,0.269,0.8,-1.3,1.62536585366,2.21951219512,18
Rodney Hood/2016-17,27.0,3.6,2.6,6.9,0.173,0.522,0.4,4.6,10.1,1.3,0.6,0.461,1.9,-0.9,1.62789473684,1.25,10
Kyle Singler/2014-15,21.8,1.6,2.0,5.0,0.117,0.512,0.7,4.0,7.3,1.4,1.0,0.54,1.2,-0.3,1.62817073171,2.82926829268,15
Nerlens Noel/2015-16,29.3,5.6,0.0,0.0,0.387,0.544,2.8,9.9,10.5,2.9,3.9,0.003,2.8,3.4,1.63506024096,6.71084337349,17
Tony Allen/2016-17,27.0,4.9,0.3,1.0,0.218,0.493,3.1,7.4,8.4,3.1,1.4,0.091,2.9,2.4,1.63766233766,1.61038961039,5
Rajon Rondo/2016-17,26.7,3.5,1.0,2.6,0.089,0.461,1.4,6.9,37.0,2.7,0.5,0.237,2.7,1.6,1.6391025641,1.02564102564,14
Bojan Bogdanovic/2014-15,23.8,3.3,1.8,5.0,0.184,0.562,1.0,4.1,5.8,0.9,0.4,0.444,0.7,-1.9,1.64443181818,1.48863636364,10
Jeff Green/2015-16,28.2,4.6,1.1,3.4,0.267,0.51,1.2,5.3,10.0,1.3,1.5,0.258,1.7,-0.7,1.64505154639,2.82474226804,5
Darren Collison/2015-16,30.0,4.7,1.4,3.5,0.291,0.591,0.5,2.7,21.7,1.6,0.1,0.28,0.7,-2.2,1.64776595745,0.648936170213,3
Jonas Valanciunas/2016-17,25.8,6.8,0.0,0.0,0.309,0.601,3.9,13.2,4.4,0.9,2.6,0.003,3.0,-0.1,1.64956043956,6.68131868132,2
Chris Paul/2015-16,32.7,5.8,1.8,4.9,0.294,0.575,0.6,4.6,52.7,3.1,0.4,0.295,3.5,0.5,1.64970588235,1.24509803922,9
DJ Augustin/2014-15,24.0,3.2,1.5,4.5,0.317,0.527,0.4,3.0,28.2,1.3,0.1,0.38,0.9,-2.7,1.65207317073,0.841463414634,18
Marco Belinelli/2016-17,24.0,3.3,2.1,5.7,0.273,0.566,0.3,3.6,13.1,1.2,0.4,0.46,1.2,-2.0,1.65337662338,0.909090909091,3
Dante Cunningham/2015-16,24.6,2.4,1.0,3.2,0.199,0.54,1.0,4.3,5.6,1.1,1.4,0.422,0.7,-0.1,1.65584269663,1.91011235955,15
Jason Thompson/2014-15,24.6,3.6,0.0,0.0,0.334,0.5,2.5,9.6,6.5,0.8,2.3,0.002,1.5,0.9,1.65853658537,4.90243902439,2
Cody Zeller/2015-16,24.3,4.7,0.0,0.2,0.531,0.592,2.8,9.2,6.3,1.6,2.9,0.023,2.7,2.0,1.65870588235,5.37647058824,2
Nikola Vucevic/2015-16,31.3,9.4,0.0,0.2,0.143,0.531,3.1,10.2,15.9,1.3,2.8,0.009,2.4,1.1,1.66037974684,6.27848101266,17
Garrett Temple/2016-17,26.6,2.1,1.7,4.6,0.171,0.545,0.7,3.8,14.5,2.5,1.5,0.509,1.3,0.6,1.66228571429,1.48571428571,3
Joe Ingles/2016-17,24.0,1.5,2.2,5.1,0.151,0.604,0.4,4.7,17.1,2.6,0.3,0.619,3.0,1.8,1.66362637363,1.0,3
Kawhi Leonard/2015-16,33.1,6.4,2.0,4.4,0.306,0.616,1.4,7.5,13.0,2.8,2.3,0.267,5.5,2.8,1.66446280992,1.7520661157,5
Marvin Williams/2015-16,28.9,2.9,2.3,5.8,0.193,0.585,2.0,8.0,7.6,1.2,2.7,0.506,3.2,1.0,1.66775700935,3.69158878505,5
Luol Deng/2016-17,26.5,2.7,1.2,4.0,0.149,0.47,1.5,7.1,7.0,1.6,1.1,0.389,0.8,-0.2,1.67161290323,2.41935483871,5
Greivis Vasquez/2014-15,24.3,2.9,2.4,6.3,0.091,0.514,0.4,3.9,23.9,1.2,0.4,0.484,0.9,-2.1,1.67337209302,1.32558139535,18
Taj Gibson/2016-17,25.5,6.6,0.1,0.2,0.223,0.543,2.9,8.8,5.9,1.1,2.6,0.018,2.5,0.3,1.67529411765,3.75294117647,2
Steven Adams/2014-15,25.3,4.4,0.0,0.0,0.514,0.549,4.0,10.6,5.5,1.1,3.8,0.005,2.2,1.8,1.67763888889,6.54166666667,2
Nik Stauskas/2015-16,24.8,2.1,2.1,6.5,0.217,0.517,0.5,3.6,12.0,1.2,0.8,0.596,0.5,-1.9,1.67913580247,1.76543209877,10
George Hill/2015-16,34.1,2.8,1.8,4.5,0.203,0.555,0.8,4.3,15.5,1.6,0.5,0.425,2.8,0.5,1.68043478261,1.08695652174,6
Zach LaVine/2014-15,24.7,4.3,1.1,3.2,0.261,0.515,0.5,4.1,24.0,1.4,0.4,0.247,0.0,-2.7,1.68073170732,1.32926829268,18
Patrick Patterson/2015-16,25.6,1.7,1.9,5.2,0.069,0.534,1.4,6.1,7.1,1.4,1.3,0.594,2.0,0.6,1.681,3.02,15
Kirk Hinrich/2014-15,24.4,1.9,1.3,3.8,0.131,0.468,0.4,2.7,13.8,1.5,0.6,0.441,1.3,-0.6,1.68220779221,1.42857142857,3
Jamal Crawford/2014-15,26.6,4.5,2.5,7.7,0.3,0.532,0.4,2.6,14.9,1.8,0.7,0.434,1.2,-2.7,1.6855,0.825,3
Kristaps Porzingis/2015-16,28.4,5.1,1.4,4.3,0.271,0.518,2.3,9.3,7.8,1.3,5.0,0.274,2.9,0.9,1.68902439024,5.92682926829,5
Sean Kilpatrick/2016-17,25.1,4.1,2.2,6.3,0.329,0.546,0.5,5.7,14.6,1.2,0.3,0.419,1.1,-1.8,1.69,1.47142857143,3
Dwight Howard/2015-16,32.1,5.9,0.0,0.1,0.79,0.604,3.8,13.2,7.0,1.5,4.1,0.01,3.1,1.8,1.69244680851,5.78723404255,17
Marcus Morris/2014-15,25.2,3.9,2.0,5.5,0.148,0.52,1.3,6.8,10.2,1.5,0.6,0.41,1.8,-0.6,1.69289156627,2.85542168675,15
Jameer Nelson/2016-17,27.3,2.9,1.9,4.8,0.104,0.544,0.5,3.4,26.0,1.3,0.3,0.452,0.5,-2.3,1.69519480519,1.1038961039,18
Josh Smith/2014-15,27.7,5.4,1.1,3.6,0.258,0.467,2.4,8.3,20.5,1.9,3.9,0.231,3.4,2.6,1.6983,6.51,11
Norris Cole/2014-15,24.4,3.4,1.1,3.5,0.145,0.483,0.3,3.1,22.2,1.6,0.7,0.315,1.0,-1.5,1.6987654321,0.753086419753,18
Marvin Williams/2014-15,26.1,2.0,1.7,4.7,0.176,0.541,1.0,6.8,7.8,1.8,1.4,0.535,2.9,1.8,1.6987804878,3.31707317073,5
Russell Westbrook/2015-16,34.4,7.3,1.3,4.5,0.397,0.554,1.9,8.2,49.6,2.9,0.6,0.236,4.0,2.4,1.70007352941,1.45588235294,9
James Harden/2015-16,38.1,5.5,2.7,7.6,0.518,0.598,0.7,5.8,35.4,2.2,1.4,0.406,2.6,-0.4,1.7004,2.32,1
Andre Roberson/2015-16,22.2,2.4,0.7,2.4,0.197,0.566,1.8,5.8,4.0,1.7,2.0,0.376,1.6,1.3,1.70147727273,2.17045454545,15
JR Smith/2014-15,29.7,2.6,2.8,7.4,0.095,0.538,0.5,3.8,15.6,2.1,0.8,0.564,1.5,-1.0,1.70228571429,1.2,6
Doug McDermott/2015-16,23.0,3.5,2.1,5.0,0.13,0.561,0.7,3.8,5.0,0.4,0.2,0.402,0.7,-2.8,1.70228915663,1.72289156627,10
Matthew Dellavedova/2016-17,26.1,2.3,1.4,3.9,0.18,0.501,0.4,2.7,25.7,1.4,0.0,0.403,0.9,-2.8,1.70511363636,1.55681818182,18
Boris Diaw/2014-15,24.5,4.3,1.0,3.1,0.147,0.526,1.4,6.3,17.9,0.9,0.9,0.267,2.3,0.7,1.70606741573,4.26966292135,3
Patty Mills/2016-17,21.9,2.6,3.0,7.3,0.129,0.577,0.5,2.9,24.3,1.9,0.1,0.572,2.2,-1.2,1.70783505155,0.896907216495,18
Tony Allen/2014-15,26.2,4.7,0.2,0.6,0.277,0.528,2.3,6.1,8.1,4.1,1.5,0.064,3.2,3.7,1.71088607595,1.53164556962,5
Terrence Ross/2016-17,25.1,3.4,2.6,7.2,0.103,0.55,0.3,3.8,7.1,2.3,1.4,0.524,2.0,-0.6,1.71227848101,1.77215189873,10
Bojan Bogdanovic/2016-17,25.7,4.0,2.5,6.8,0.288,0.585,0.6,4.8,8.7,0.8,0.3,0.464,0.9,-2.8,1.71457446809,1.70212765957,10
Omri Casspi/2015-16,27.2,3.6,2.1,5.2,0.256,0.587,1.1,7.9,7.5,1.4,0.7,0.441,1.5,-0.6,1.71525,2.6875,5
JJ Redick/2015-16,28.0,3.8,3.4,7.2,0.233,0.632,0.2,2.4,8.6,1.0,0.2,0.478,1.4,-2.7,1.71767676768,1.10101010101,10
JaMychal Green/2016-17,27.3,3.3,0.9,2.5,0.334,0.601,2.9,9.3,6.3,1.1,1.5,0.29,2.6,1.0,1.72011363636,2.27272727273,5
Malcolm Brogdon/2016-17,26.4,3.9,1.4,3.5,0.198,0.555,0.9,3.9,24.3,2.2,0.5,0.304,1.5,-1.1,1.72046511628,2.22093023256,18
Al Jefferson/2014-15,30.6,8.7,0.0,0.1,0.163,0.5,1.8,9.9,11.6,1.2,3.3,0.005,3.4,1.6,1.72194444444,6.56944444444,17
Gorgui Dieng/2014-15,30.0,4.2,0.0,0.1,0.477,0.573,3.7,10.0,10.5,1.6,4.5,0.012,1.5,2.4,1.72654320988,9.08641975309,17
Isaiah Thomas/2014-15,25.8,4.3,2.7,7.2,0.437,0.579,0.7,3.2,27.2,1.6,0.2,0.434,1.1,-2.8,1.73042253521,0.802816901408,18
James Johnson/2016-17,27.4,4.9,1.5,4.4,0.28,0.564,1.1,6.5,20.9,1.8,3.2,0.333,3.2,2.2,1.73146341463,3.46341463415,3
Garrett Temple/2015-16,24.4,2.1,1.6,4.8,0.248,0.52,0.7,3.9,10.0,1.7,0.7,0.511,1.7,0.1,1.73182926829,1.78048780488,10
Frank Kaminsky/2016-17,26.1,3.8,2.1,6.5,0.195,0.502,1.1,6.2,13.5,1.2,1.5,0.441,1.9,-0.7,1.73189873418,4.0,3
Jamal Crawford/2016-17,26.3,4.1,1.9,5.4,0.234,0.526,0.3,2.2,15.1,1.4,0.5,0.371,1.4,-2.1,1.73284090909,1.09090909091,3
DeMarcus Cousins/2016-17,34.2,7.5,1.9,5.3,0.468,0.562,2.2,11.6,25.8,2.0,3.3,0.254,3.8,2.6,1.73345679012,5.87654320988,11
Jared Sullinger/2014-15,27.0,6.0,1.2,4.2,0.182,0.503,3.4,10.1,14.2,1.4,2.1,0.26,2.1,1.0,1.73483870968,5.41935483871,2
Evan Turner/2016-17,25.5,4.4,0.7,2.6,0.187,0.491,0.8,5.4,18.4,1.6,1.2,0.214,1.2,-0.1,1.73594202899,1.76811594203,3
Kyle Korver/2015-16,30.0,1.6,2.4,6.0,0.088,0.578,0.2,3.9,9.9,1.2,1.1,0.644,2.9,0.5,1.73633928571,2.57142857143,6
Raymond Felton/2015-16,27.4,3.6,1.0,3.5,0.258,0.502,0.6,4.2,20.3,1.6,0.6,0.312,1.7,0.2,1.73695652174,1.34782608696,3
Amir Johnson/2014-15,26.4,5.1,0.3,0.8,0.249,0.603,2.9,8.3,9.4,1.1,2.4,0.089,1.6,1.0,1.7375308642,6.45679012346,2
Taj Gibson/2014-15,27.3,5.4,0.0,0.0,0.364,0.545,3.4,8.4,6.9,1.1,3.2,0.0,2.1,1.1,1.74013333333,4.94666666667,2
Jonas Valanciunas/2014-15,26.2,6.4,0.0,0.0,0.423,0.623,3.7,11.9,3.1,0.8,3.6,0.002,2.4,-0.6,1.7444047619,7.9880952381,2
Julius Randle/2016-17,28.8,6.1,0.3,1.1,0.365,0.543,2.5,10.7,19.3,1.1,1.4,0.082,1.5,0.7,1.74481012658,4.67088607595,11
Brandon Knight/2015-16,36.0,4.8,2.3,6.8,0.204,0.522,0.7,3.9,24.4,1.6,0.9,0.392,0.9,-1.5,1.74727272727,0.935064935065,16
Michael CarterWilliams/2015-16,30.5,5.2,0.3,1.2,0.292,0.497,1.0,6.0,26.6,2.5,2.1,0.099,1.6,0.9,1.75289855072,1.88405797101,1
Ersan Ilyasova/2016-17,26.1,4.1,2.4,6.8,0.233,0.546,1.9,8.1,11.0,1.3,0.9,0.452,2.3,-0.8,1.75386363636,3.56818181818,5
Aaron Gordon/2015-16,23.9,4.5,0.8,2.7,0.333,0.541,3.0,9.8,10.3,1.6,2.4,0.245,2.2,1.2,1.7555,3.2375,2
Jon Leuer/2016-17,25.9,4.8,0.9,3.1,0.175,0.551,1.9,7.4,8.6,0.8,1.1,0.259,2.0,0.5,1.75575,3.85,5
Tim Duncan/2014-15,28.9,6.7,0.0,0.1,0.38,0.56,2.7,11.4,16.8,1.4,5.1,0.009,4.7,4.7,1.75617977528,8.73033707865,17
PJ Tucker/2016-17,27.6,2.1,1.1,3.2,0.193,0.516,1.9,7.6,6.0,2.5,0.7,0.407,2.2,1.6,1.75766666667,2.33333333333,5
Ish Smith/2015-16,29.1,5.5,0.9,2.7,0.182,0.465,0.7,4.9,38.3,1.9,0.8,0.176,1.3,-1.1,1.76010309278,1.9381443299,14
Buddy Hield/2016-17,23.0,3.4,2.8,7.2,0.099,0.54,0.7,5.1,10.3,1.0,0.4,0.493,1.3,-1.9,1.76024691358,1.51851851852,10
Carmelo Anthony/2015-16,35.1,6.6,1.5,4.4,0.308,0.53,1.4,7.9,21.9,1.3,1.1,0.237,2.5,-0.2,1.76076923077,1.68131868132,16
Dirk Nowitzki/2014-15,29.6,6.0,1.6,4.3,0.272,0.56,0.7,7.2,10.4,0.9,1.2,0.258,2.0,-1.0,1.76114942529,5.45977011494,5
Rodney McGruder/2016-17,25.2,2.1,1.3,4.0,0.154,0.506,1.7,4.7,8.8,1.2,0.7,0.478,1.7,0.5,1.76402439024,1.92682926829,15
Cody Zeller/2014-15,24.0,4.1,0.0,0.0,0.44,0.53,2.3,8.8,10.9,1.2,2.6,0.003,2.2,2.5,1.76777777778,4.03174603175,2
Will Barton/2016-17,28.4,4.4,1.8,5.0,0.285,0.547,1.2,5.4,17.7,1.4,1.3,0.353,0.8,-1.0,1.76784615385,2.10769230769,3
Jahlil Okafor/2015-16,30.0,9.0,0.0,0.1,0.248,0.536,2.8,8.4,8.2,0.7,2.9,0.008,0.9,-1.5,1.76822580645,6.85483870968,17
Jodie Meeks/2014-15,24.4,3.6,1.8,5.2,0.3,0.548,0.3,2.6,8.8,2.1,0.3,0.397,0.9,-1.6,1.76885245902,0.885245901639,10
Gorgui Dieng/2015-16,27.1,4.9,0.1,0.3,0.428,0.601,2.5,9.5,10.1,2.1,3.5,0.035,2.5,2.4,1.76963414634,6.75609756098,2
DeMarcus Cousins/2015-16,34.6,8.5,1.1,3.4,0.498,0.538,2.5,12.0,17.0,2.2,3.3,0.158,3.3,1.6,1.77961038961,7.02597402597,17
Monta Ellis/2016-17,27.0,3.7,0.8,2.4,0.23,0.514,0.3,3.7,17.2,2.0,1.2,0.242,1.7,0.2,1.77987012987,1.06493506494,3
Nikola Vucevic/2016-17,28.8,7.7,0.4,1.2,0.155,0.498,2.9,13.0,16.9,1.8,2.8,0.073,3.2,2.4,1.78,7.15189873418,11
Mason Plumlee/2015-16,25.4,4.6,0.0,0.1,0.648,0.564,3.5,10.8,16.2,1.6,3.2,0.008,2.7,3.0,1.78031914894,7.87234042553,13
Patrick Patterson/2014-15,26.6,2.3,1.8,4.7,0.15,0.568,2.1,7.2,10.7,1.4,1.6,0.529,1.7,0.7,1.78094117647,4.91764705882,5
Marcus Smart/2014-15,27.0,1.7,1.8,5.4,0.266,0.491,1.2,4.4,16.3,2.7,0.8,0.57,2.2,1.3,1.78135135135,1.7027027027,3
Andre Iguodala/2016-17,26.3,2.8,1.2,3.2,0.246,0.624,0.9,5.5,16.7,1.8,1.5,0.427,2.9,1.7,1.78152173913,1.98913043478,3
Kenneth Faried/2014-15,27.8,6.4,0.0,0.1,0.391,0.548,4.2,11.5,7.1,1.5,2.1,0.011,2.1,0.9,1.78283950617,4.25925925926,2
Chris Paul/2016-17,31.5,4.7,2.3,5.7,0.331,0.614,0.8,5.7,46.8,3.1,0.3,0.385,2.6,1.0,1.78487179487,1.5,9
Robert Covington/2016-17,31.6,2.6,2.3,7.0,0.238,0.534,1.6,7.4,7.5,2.9,2.6,0.563,3.2,2.0,1.78512195122,3.01219512195,5
Cory Joseph/2016-17,25.0,4.5,0.9,2.4,0.185,0.518,0.9,4.2,20.0,1.7,0.6,0.204,1.7,-0.4,1.78604395604,2.06593406593,3
Jeremy Lin/2015-16,26.3,3.9,1.3,4.0,0.401,0.534,0.7,4.4,18.6,1.4,1.7,0.31,2.3,-0.2,1.78662921348,1.8202247191,3
JR Smith/2015-16,30.7,2.3,3.1,7.8,0.084,0.542,0.7,3.3,8.5,1.8,0.7,0.6,2.5,-0.4,1.78754385965,1.08771929825,6
Dion Waiters/2015-16,27.6,3.3,1.4,4.0,0.222,0.492,0.6,3.4,10.0,1.9,0.5,0.34,1.8,-0.6,1.792,1.63157894737,10
Ryan Anderson/2016-17,29.4,2.0,3.5,8.6,0.194,0.583,1.9,5.6,4.7,0.7,0.5,0.655,1.1,-2.6,1.79310344828,3.90804597701,10
Langston Galloway/2015-16,24.8,2.7,1.4,4.0,0.194,0.49,0.8,5.1,15.7,1.9,0.8,0.381,1.8,0.1,1.79463414634,1.4756097561,3
DeAndre Jordan/2015-16,33.7,4.9,0.0,0.0,1.219,0.628,3.7,14.7,5.3,1.0,5.4,0.002,5.5,3.8,1.7951,6.24,19
Bojan Bogdanovic/2015-16,26.8,3.3,2.2,5.8,0.176,0.55,0.6,4.3,7.3,0.7,0.2,0.451,0.0,-2.9,1.79585365854,1.93902439024,10
Darren Collison/2016-17,30.3,4.7,1.3,3.1,0.239,0.57,0.4,2.7,24.5,1.6,0.4,0.245,0.8,-2.3,1.7974025974,0.727272727273,1
Robin Lopez/2014-15,27.8,5.1,0.0,0.0,0.291,0.574,4.2,8.7,5.1,0.5,3.7,0.002,1.9,2.0,1.80046875,8.40625,2
Enes Kanter/2014-15,28.5,7.9,0.3,0.8,0.252,0.564,4.7,11.3,4.8,0.9,1.1,0.048,2.1,-2.3,1.80283950617,5.14814814815,2
Dion Waiters/2014-15,27.6,4.9,1.2,4.0,0.182,0.46,0.7,3.1,11.9,2.1,0.8,0.26,1.7,-1.5,1.80419753086,1.65432098765,6
Hassan Whiteside/2015-16,29.1,7.0,0.0,0.0,0.482,0.629,4.0,14.7,2.4,1.1,9.7,0.0,5.3,3.4,1.80546511628,9.91860465116,19
