player_year,MP_x,tchs,2P,3P,3PA,FTr,TS%_x,ORB,TRB,AST%,STL%,BLK%,3PAr,DWS,DBPM,dist,dfga,label
Nick Collison/2015-16,11.8,7.333333333330001,2.6,0.0,0.1,0.303,0.498,3.5,8.8,9.6,1.1,1.7,0.018000000000000002,0.7,1.3,0.38134751773000003,0.9858156028370001,6
Jimmer Fredette/2014-15,10.2,8.77906976744,3.8,0.6,3.4,0.271,0.479,0.6,2.8,17.2,1.5,0.3,0.289,0.2,-2.9,0.432441860465,0.27906976744199996,0
Brandon Bass/2016-17,11.1,10.3977272727,6.6,0.1,0.2,0.473,0.65,2.7,8.0,5.7,1.2,1.6,0.016,0.6,-0.8,0.46352272727300003,0.8522727272730001,6
Tyler Zeller/2016-17,10.3,10.7954545455,5.3,0.0,0.1,0.247,0.508,2.9,8.5,12.2,0.7,3.3,0.006,0.6,0.8,0.4725,1.47727272727,6
Justin Holiday/2014-15,11.1,8.861386138610001,3.1,1.9,6.0,0.191,0.498,0.7,4.0,10.1,3.0,1.4,0.46399999999999997,1.0,0.5,0.48366336633699997,0.514851485149,6
Tyler Ennis/2016-17,11.1,15.55,3.9,1.7,4.3,0.12,0.521,0.6,2.8,21.7,2.1,0.3,0.337,0.3,-2.7,0.510375,0.3375,0
Cory Jefferson/2014-15,10.6,11.5675675676,4.9,0.1,1.0,0.32299999999999995,0.48,3.2,9.8,4.8,1.0,3.2,0.09,0.6,-0.4,0.516621621622,1.4729729729700003,6
Phil Pressey/2014-15,12.0,17.1046511628,2.9,1.0,3.9,0.282,0.45299999999999996,0.8,4.8,28.0,2.5,0.8,0.374,0.7,0.0,0.516744186047,0.33720930232600005,0
James Anderson/2015-16,14.1,8.0404040404,2.2,1.1,4.3,0.163,0.469,0.6,4.3,7.7,1.4,1.6,0.483,0.4,-0.3,0.53404040404,0.545454545455,6
Hedo Turkoglu/2014-15,11.4,11.40625,1.2,3.1,7.1,0.059000000000000004,0.602,0.3,5.1,7.5,1.4,0.8,0.7390000000000001,0.6,-0.8,0.5342708333330001,0.916666666667,6
Jakob Poeltl/2016-17,11.6,8.61538461538,3.9,0.0,0.0,0.496,0.589,4.5,9.5,2.7,1.4,2.8,0.0,0.7,0.5,0.534285714286,1.9780219780200001,6
Mike Miller/2014-15,13.5,11.0947368421,0.3,1.6,5.0,0.035,0.47100000000000003,0.2,4.7,9.0,1.0,0.5,0.86,0.5,-0.3,0.54,0.536842105263,6
Charlie Villanueva/2015-16,10.7,13.697674418599998,4.2,2.5,9.3,0.073,0.473,1.3,8.2,6.2,1.4,1.9,0.526,0.8,-1.8,0.5483720930229999,1.03488372093,6
Kris Humphries/2016-17,12.3,16.9195402299,3.6,1.0,2.8,0.38299999999999995,0.514,3.1,10.8,6.4,1.1,2.6,0.252,1.1,0.3,0.552413793103,1.9080459770099998,6
Trey Burke/2016-17,12.3,16.2127659574,4.4,1.6,3.6,0.114,0.532,0.4,2.4,20.7,0.8,0.6,0.275,0.3,-3.4,0.555106382979,0.5212765957450001,0
Cole Aldrich/2015-16,13.3,16.3211009174,6.0,0.0,0.0,0.373,0.626,3.9,13.0,10.0,2.9,6.7,0.0,2.0,5.8,0.555779816514,2.6238532110099997,6
Marreese Speights/2015-16,11.6,18.042372881400002,7.5,1.0,2.7,0.25,0.506,3.3,10.3,11.4,1.1,3.0,0.136,1.2,-1.1,0.5582203389829999,2.20338983051,6
Alonzo Gee/2014-15,12.3,8.63953488372,4.0,0.7,1.9,0.414,0.5479999999999999,2.0,5.1,5.8,2.7,0.8,0.188,0.6,0.3,0.562441860465,0.418604651163,6
Josh Smith/2015-16,16.0,17.3269230769,3.5,1.7,5.9,0.192,0.439,2.1,7.9,15.9,1.9,4.3,0.41,1.2,1.6,0.565096153846,1.9423076923099998,6
Charlie Villanueva/2014-15,10.6,15.976744186,3.6,4.4,11.7,0.09699999999999999,0.534,1.6,7.9,4.7,1.1,2.6,0.61,0.7,-3.1,0.5847674418600001,1.6627906976700002,6
Shabazz Napier/2015-16,10.9,18.0526315789,2.0,2.0,6.2,0.22399999999999998,0.46,0.5,3.3,23.1,1.9,0.1,0.517,0.4,-2.6,0.586315789474,0.302631578947,0
Tomas Satoransky/2016-17,12.6,13.1368421053,2.6,0.5,1.9,0.226,0.48,1.3,4.2,16.7,1.8,0.7,0.253,0.5,-0.2,0.586842105263,0.873684210526,0
Tyler Zeller/2015-16,11.8,14.1136363636,7.0,0.0,0.0,0.37200000000000005,0.539,3.1,9.0,6.6,0.7,2.4,0.0,0.9,-1.1,0.590568181818,2.44318181818,6
Kelly Oubre/2015-16,10.7,9.82926829268,3.5,1.3,4.2,0.23199999999999998,0.507,1.3,7.1,2.8,1.6,0.8,0.374,0.7,-1.6,0.591463414634,0.7195121951219999,6
Travis Wear/2014-15,13.2,13.4691358025,3.9,0.6,1.6,0.124,0.451,1.7,5.7,9.9,1.2,1.4,0.14400000000000002,0.2,-1.6,0.591604938272,1.12345679012,6
Cameron Payne/2015-16,12.2,17.7052631579,4.0,1.9,5.7,0.086,0.49,0.5,4.4,22.5,2.6,0.7,0.39899999999999997,0.8,-0.9,0.592947368421,0.547368421053,0
Amar'e Stoudemire/2015-16,14.7,11.9255319149,5.9,0.0,0.0,0.303,0.599,3.1,10.5,5.6,1.2,4.1,0.0,1.3,1.4,0.595638297872,2.47872340426,6
Jeff Withey/2015-16,12.9,15.25,4.8,0.0,0.1,0.364,0.5770000000000001,3.1,9.5,5.0,1.7,6.8,0.012,1.3,3.7,0.598421052632,2.64473684211,6
Joey Dorsey/2014-15,12.4,11.696969697,3.4,0.0,0.0,0.5720000000000001,0.507,4.3,11.8,4.4,2.3,2.3,0.006999999999999999,1.5,2.1,0.598787878788,2.50505050505,6
Spencer Hawes/2016-17,14.8,15.8255813953,4.9,1.1,3.7,0.188,0.562,1.7,8.6,16.5,0.9,3.3,0.292,1.0,0.8,0.6095348837210001,1.8604651162799999,6
Dewayne Dedmon/2015-16,12.2,11.592592592599999,5.1,0.0,0.0,0.429,0.606,3.4,11.6,2.7,1.6,5.4,0.0,1.1,1.3,0.620740740741,2.62962962963,6
Derrick Williams/2016-17,16.1,13.6868686869,3.5,1.3,4.3,0.365,0.537,0.9,5.8,5.1,0.9,0.7,0.39799999999999996,0.6,-1.8,0.625656565657,0.808080808081,6
Kyle O'Quinn/2015-16,11.8,22.1625,5.8,0.2,1.0,0.221,0.52,3.6,11.8,15.9,1.3,4.9,0.081,1.2,2.5,0.630375,2.975,12
Richaun Holmes/2015-16,13.8,14.506172839500001,5.4,0.4,2.3,0.33299999999999996,0.564,3.2,6.9,8.0,1.3,4.3,0.198,0.5,0.0,0.635679012346,2.2098765432099996,6
Allen Crabbe/2014-15,13.4,10.3703703704,1.7,1.6,4.5,0.105,0.525,0.4,3.8,8.1,1.4,1.6,0.556,0.8,1.0,0.642839506173,0.58024691358,6
Tyus Jones/2016-17,12.9,18.313253012,2.3,1.2,3.4,0.23800000000000002,0.523,0.5,3.1,28.0,3.1,0.6,0.40299999999999997,0.6,-1.5,0.659156626506,0.289156626506,0
James Jones/2014-15,11.7,13.2621359223,0.6,3.4,9.4,0.22899999999999998,0.565,0.5,3.3,5.4,1.0,0.9,0.871,0.4,-2.8,0.664077669903,1.1456310679600001,6
Jon Leuer/2014-15,13.1,15.804347826099999,5.0,0.3,1.3,0.21600000000000003,0.478,2.2,9.0,8.8,1.1,0.9,0.106,1.2,0.0,0.665,1.7065217391299998,6
Andrew Nicholson/2015-16,14.7,14.6746987952,4.6,1.8,5.0,0.21,0.5670000000000001,1.5,8.8,4.8,0.6,2.2,0.368,0.8,-2.0,0.6674698795180001,1.9397590361400001,6
Justin Anderson/2015-16,11.8,14.5769230769,2.7,1.2,4.6,0.314,0.522,1.0,7.3,6.8,1.5,3.2,0.474,0.8,1.3,0.680512820513,0.653846153846,6
Wesley Johnson/2016-17,11.9,15.313253012,2.0,1.3,5.2,0.085,0.44799999999999995,1.2,8.0,3.9,1.8,3.0,0.59,1.2,1.6,0.680843373494,1.43373493976,6
Anthony Morrow/2015-16,13.6,9.0,2.2,3.1,7.9,0.11699999999999999,0.5429999999999999,0.4,2.4,3.7,1.2,0.4,0.613,0.5,-3.2,0.69612244898,0.673469387755,6
Dewayne Dedmon/2014-15,14.3,11.1625,3.9,0.0,0.0,0.395,0.568,5.0,12.6,1.6,1.0,4.8,0.006,1.0,0.3,0.696125,2.3875,6
Paul Pierce/2015-16,18.1,16.973913043499998,2.0,2.2,7.1,0.166,0.489,0.4,5.4,8.5,1.3,1.1,0.61,1.4,-0.3,0.698608695652,1.40869565217,6
Steve Blake/2015-16,17.0,24.6203703704,1.5,1.9,5.5,0.083,0.51,0.3,3.2,29.5,1.2,0.4,0.629,0.8,-1.8,0.703333333333,0.583333333333,0
Ben Gordon/2014-15,14.1,12.815789473699999,4.3,1.6,4.4,0.22699999999999998,0.5379999999999999,0.3,2.9,10.3,0.9,0.1,0.32899999999999996,0.2,-3.6,0.706842105263,0.368421052632,6
Al Jefferson/2016-17,14.1,19.6707317073,9.1,0.0,0.0,0.18,0.526,2.9,10.7,11.0,1.0,1.5,0.002,1.1,-1.5,0.7119512195119999,2.07317073171,6
David Lee/2015-16,16.4,20.831460674200002,7.1,0.0,0.0,0.278,0.568,4.0,12.2,15.5,1.2,2.5,0.003,1.4,1.7,0.712247191011,2.2247191011200003,12
Chris Copeland/2014-15,16.6,15.3636363636,2.6,2.3,7.3,0.145,0.46799999999999997,1.0,4.8,9.9,0.7,1.0,0.539,0.8,-1.5,0.7138961038959999,0.961038961039,6
Davis Bertans/2016-17,12.1,14.552083333299999,1.5,3.1,7.7,0.145,0.609,1.0,4.4,8.3,1.3,2.8,0.7390000000000001,1.2,0.5,0.7146875,1.6145833333300001,6
Thomas Robinson/2014-15,14.8,18.531645569600002,5.7,0.0,0.1,0.408,0.502,4.3,13.7,7.6,2.0,1.9,0.008,1.4,1.1,0.717721518987,1.7974683544299999,3
Pablo Prigioni/2015-16,13.9,21.2,1.2,1.2,4.2,0.054000000000000006,0.48200000000000004,1.7,5.0,21.8,3.2,0.1,0.6459999999999999,1.1,1.5,0.7196666666670001,0.622222222222,0
Alexis Ajinca/2015-16,14.6,18.975,6.3,0.0,0.0,0.19699999999999998,0.514,3.1,11.2,5.8,1.1,3.4,0.003,0.9,-0.2,0.72175,2.275,3
Jason Maxiell/2014-15,14.4,12.146341463399999,3.3,0.0,0.0,0.37,0.455,3.5,8.3,3.4,1.1,4.0,0.0,1.2,1.9,0.7232926829269999,2.36585365854,6
Gary Harris/2014-15,13.1,9.958333333330001,2.3,1.1,5.2,0.217,0.395,1.1,3.2,5.9,2.7,0.8,0.475,0.5,-0.1,0.726388888889,0.902777777778,6
Aaron Brooks/2016-17,13.8,21.4390243902,2.9,1.9,5.2,0.133,0.507,0.7,2.8,20.7,1.4,0.9,0.42700000000000005,0.5,-2.6,0.730853658537,0.536585365854,0
Luke Babbitt/2014-15,13.2,12.1785714286,1.4,2.6,5.0,0.099,0.639,0.5,4.8,4.3,1.1,1.0,0.599,0.5,-1.4,0.735476190476,1.33333333333,6
Alexis Ajinca/2014-15,14.1,16.8023255814,6.8,0.0,0.0,0.301,0.595,3.9,11.8,8.2,1.2,4.0,0.0,1.2,0.6,0.7365116279070001,3.8720930232599997,6
James Johnson/2015-16,16.2,12.7204301075,3.7,0.8,2.6,0.28300000000000003,0.532,1.1,4.9,11.4,1.6,2.9,0.275,1.0,1.0,0.737741935484,1.06451612903,6
Tim Frazier/2015-16,14.5,25.5492957746,3.9,0.8,2.3,0.32299999999999995,0.499,1.3,5.3,33.3,2.2,0.2,0.21,0.5,-0.7,0.742957746479,0.5492957746480001,0
Meyers Leonard/2014-15,15.4,16.5833333333,3.3,2.0,4.8,0.131,0.631,2.0,10.6,5.8,0.6,1.2,0.457,1.2,0.0,0.744761904762,2.6428571428599996,6
DeAndre Liggins/2016-17,12.5,13.5844155844,1.8,0.8,2.1,0.282,0.47600000000000003,0.9,5.0,9.2,3.0,1.5,0.324,0.9,1.8,0.744935064935,0.7402597402600001,6
Johnny O'Bryant/2015-16,13.0,15.914634146300001,3.6,0.0,0.0,0.191,0.441,2.7,7.4,5.4,1.1,0.8,0.005,0.4,-1.7,0.7501219512199999,1.5121951219499998,6
Miles Plumlee/2015-16,14.3,14.2048192771,5.8,0.0,0.0,0.253,0.606,3.9,9.6,2.9,1.2,4.9,0.0,0.8,-0.4,0.757469879518,3.2771084337299996,6
Omer Asik/2015-16,17.3,18.6601941748,3.2,0.0,0.0,0.574,0.551,3.7,12.7,3.1,0.9,1.6,0.0,1.0,-0.2,0.7589320388349999,2.93203883495,3
Montrezl Harrell/2016-17,18.3,18.7608695652,7.6,0.0,0.2,0.35100000000000003,0.662,2.7,7.4,9.6,0.9,3.2,0.02,1.0,0.2,0.761956521739,2.26086956522,3
Salah Mejri/2016-17,12.4,14.6172839506,3.5,0.0,0.1,0.445,0.65,3.9,12.3,2.4,1.8,6.1,0.022000000000000002,1.7,3.8,0.762839506173,3.59259259259,6
Juan Hernangomez/2016-17,13.6,13.5308641975,2.4,2.0,4.8,0.33899999999999997,0.5920000000000001,1.8,8.0,4.7,1.7,1.1,0.504,0.6,-1.2,0.763086419753,1.30864197531,6
Shelvin Mack/2014-15,15.1,23.3888888889,3.3,1.7,5.5,0.106,0.489,0.3,3.4,28.6,1.8,0.2,0.435,0.8,-2.2,0.7703333333329999,0.5,0
Glen Davis/2014-15,12.2,15.666666666700001,4.7,0.0,0.2,0.373,0.495,1.7,6.7,6.3,2.3,1.9,0.016,1.1,1.0,0.770666666667,2.4,6
Marcelo Huertas/2015-16,16.4,23.317073170700002,3.4,0.7,2.5,0.126,0.488,0.7,3.7,33.9,1.5,0.6,0.265,0.1,-2.9,0.771463414634,0.536585365854,0
Chris Johnson/2015-16,12.2,12.4512195122,1.9,1.1,4.2,0.21600000000000003,0.48200000000000004,1.1,5.5,8.0,2.0,2.0,0.51,1.2,1.3,0.771585365854,0.829268292683,6
Kendrick Perkins/2014-15,16.9,18.6224489796,3.2,0.0,0.0,0.366,0.467,2.9,10.0,6.3,0.7,2.9,0.004,1.3,1.3,0.777142857143,2.91836734694,3
Mario Chalmers/2015-16,22.5,28.0,3.6,1.2,3.9,0.59,0.561,0.6,4.1,26.6,3.3,0.9,0.336,1.5,-0.3,0.7776470588240001,0.5378151260499999,0
Lavoy Allen/2016-17,14.3,17.6202531646,3.2,0.0,0.0,0.196,0.485,4.3,9.1,9.1,1.0,2.4,0.006,0.8,1.3,0.7796202531649999,1.5063291139200001,6
Justin Holiday/2015-16,14.6,12.718309859200001,2.4,1.7,4.9,0.162,0.489,0.6,4.2,10.7,2.1,1.8,0.461,0.9,0.3,0.77985915493,1.22535211268,6
Cole Aldrich/2014-15,16.0,24.7682926829,5.3,0.0,0.0,0.213,0.513,3.7,12.5,13.3,2.0,5.5,0.0,1.4,3.1,0.7821951219509999,4.35365853659,12
Garrett Temple/2014-15,14.1,14.9714285714,1.7,1.6,4.3,0.282,0.534,1.2,4.4,11.0,2.9,1.0,0.518,1.1,1.4,0.784714285714,0.485714285714,6
Thomas Robinson/2015-16,12.9,20.5243902439,5.1,0.0,0.0,0.375,0.45299999999999996,5.3,14.1,7.7,2.1,3.2,0.003,1.1,0.9,0.785731707317,3.0609756097600003,3
David West/2016-17,12.6,25.2409638554,5.6,0.1,0.3,0.222,0.5710000000000001,2.0,8.6,24.1,2.4,4.4,0.032,1.7,3.9,0.789759036145,3.39759036145,0
Nick Young/2015-16,19.1,14.0952380952,1.7,2.7,8.3,0.204,0.483,0.5,3.4,5.4,1.1,0.5,0.637,0.0,-3.5,0.7925,0.845238095238,6
Kyle Singler/2015-16,14.4,10.0520833333,2.1,1.1,3.6,0.19899999999999998,0.48100000000000004,1.8,5.2,3.2,1.5,0.7,0.439,0.8,-0.8,0.7933333333329999,1.23958333333,6
Spencer Hawes/2015-16,18.2,18.2934782609,3.0,1.3,3.5,0.212,0.508,1.8,8.5,16.3,1.1,2.1,0.33299999999999996,1.4,1.3,0.796630434783,2.6847826087,12
Udonis Haslem/2014-15,16.0,20.6708860759,3.8,0.1,0.4,0.268,0.488,2.6,9.3,7.4,1.1,1.1,0.042,1.0,-0.1,0.798607594937,2.05063291139,3
Joffrey Lauvergne/2016-17,14.0,19.7209302326,4.2,1.2,3.6,0.217,0.509,2.6,9.2,10.8,1.3,0.5,0.292,1.1,-0.9,0.799418604651,1.8372093023299998,6
Solomon Hill/2015-16,14.7,17.3555555556,2.9,1.0,3.1,0.20199999999999999,0.5429999999999999,1.6,6.9,9.6,2.1,1.0,0.35600000000000004,1.3,1.3,0.799777777778,1.0666666666700002,6
Vince Carter/2015-16,16.8,19.296703296700002,2.7,2.1,6.1,0.245,0.52,1.1,5.2,8.9,1.9,1.5,0.493,0.8,-1.2,0.8005494505490001,0.934065934066,6
Kyle O'Quinn/2014-15,16.2,23.820895522399997,4.7,0.5,1.9,0.23600000000000002,0.55,2.0,8.7,11.3,1.9,3.8,0.17800000000000002,1.1,2.0,0.8035820895520001,3.1791044776099997,3
Willie Green/2014-15,18.3,16.2839506173,2.9,1.6,4.6,0.111,0.47700000000000004,0.5,3.0,10.9,1.4,0.4,0.395,0.4,-2.1,0.805185185185,0.641975308642,6
Pascal Siakam/2016-17,15.6,14.45,4.3,0.0,0.3,0.156,0.523,2.7,7.8,2.9,1.5,4.5,0.034,1.2,1.8,0.80925,1.8,6
John Henson/2015-16,16.8,16.5125,6.1,0.0,0.0,0.402,0.58,3.3,8.3,9.0,1.0,9.7,0.003,1.1,3.1,0.8109999999999999,3.7375,6
Sasha Vujacic/2015-16,14.9,21.4512195122,2.1,2.1,5.7,0.141,0.503,1.0,5.9,14.3,1.9,0.4,0.516,0.8,-0.7,0.815243902439,0.8780487804880001,12
Shawn Marion/2014-15,19.3,16.0869565217,3.5,0.4,1.5,0.127,0.489,2.1,6.6,6.9,1.3,1.9,0.172,0.9,0.7,0.816304347826,0.9565217391299998,6
Willie Reed/2016-17,14.5,12.926829268299999,5.6,0.0,0.1,0.309,0.578,4.5,11.6,3.9,0.9,3.6,0.013999999999999999,1.5,0.7,0.819146341463,3.0,6
Ish Smith/2014-15,15.1,28.276315789499996,5.4,0.8,2.6,0.155,0.431,0.6,4.3,40.7,2.2,0.6,0.163,0.8,-1.7,0.819605263158,0.881578947368,0
Brandon Rush/2015-16,14.7,14.485714285699999,1.6,2.2,5.4,0.10800000000000001,0.56,0.7,6.2,7.0,0.9,1.6,0.604,1.2,-0.2,0.822857142857,1.1238095238099999,6
Chase Budinger/2015-16,14.1,14.4390243902,3.1,0.9,3.3,0.23399999999999999,0.514,1.7,5.8,10.2,1.7,0.9,0.36,1.0,0.3,0.824756097561,0.80487804878,6
Mario Hezonja/2016-17,14.8,15.792682926800001,2.8,1.6,5.4,0.152,0.45,0.7,5.5,9.6,1.5,1.2,0.436,0.7,-1.0,0.830487804878,0.939024390244,6
Matt Bonner/2014-15,13.0,18.139534883699998,1.8,1.8,4.9,0.161,0.536,1.1,4.4,7.1,0.5,1.0,0.5479999999999999,0.9,-0.7,0.8323255813950001,1.9534883720900003,6
Ron Baker/2016-17,16.5,22.7662337662,2.5,1.0,3.6,0.198,0.456,0.5,4.1,17.3,2.0,0.8,0.396,0.5,-0.9,0.832727272727,1.02597402597,12
Lucas Nogueira/2016-17,19.1,13.523255814,3.3,0.1,0.4,0.429,0.682,2.7,8.0,5.4,2.4,7.2,0.077,2.0,5.6,0.8337209302330001,3.7093023255800004,6
Markel Brown/2015-16,15.8,17.3902439024,3.3,1.4,4.4,0.292,0.5,0.8,4.5,13.9,2.0,1.2,0.376,0.4,-1.3,0.83987804878,1.0121951219499998,6
Kevin Martin/2015-16,19.9,17.0,3.5,1.6,4.5,0.41100000000000003,0.52,0.5,3.6,8.2,1.2,0.2,0.325,0.5,-3.1,0.852555555556,0.5,6
Drew Gooden/2014-15,16.9,22.084337349400002,3.6,1.0,2.5,0.159,0.469,3.0,9.3,8.6,1.2,0.8,0.214,1.2,0.2,0.857108433735,1.8674698795200002,3
Trey Lyles/2016-17,16.3,25.4395604396,2.9,2.0,6.3,0.18,0.46399999999999997,1.5,7.3,9.6,1.2,1.4,0.465,1.6,-0.1,0.863956043956,1.9670329670299997,3
Denzel Valentine/2016-17,17.1,14.5662650602,1.1,2.7,7.7,0.063,0.49200000000000005,0.4,5.6,9.3,1.5,0.6,0.722,1.1,-0.4,0.864457831325,1.14457831325,6
Marreese Speights/2014-15,15.9,24.9052631579,9.3,0.1,0.5,0.276,0.546,3.3,9.7,9.9,0.8,2.1,0.027999999999999997,1.8,-1.3,0.867473684211,4.1368421052599995,3
Leandro Barbosa/2014-15,14.9,18.8118811881,5.1,1.6,4.1,0.192,0.5579999999999999,0.8,3.3,14.9,2.0,0.6,0.29,1.2,-1.2,0.8721782178219999,0.485148514851,12
Brandon Bass/2015-16,20.3,16.3396226415,4.7,0.0,0.1,0.467,0.619,2.8,7.6,9.2,1.2,3.2,0.006,0.7,0.7,0.872264150943,2.1509433962299997,6
Manu Ginobili/2015-16,19.6,24.9245283019,4.0,2.2,5.7,0.257,0.573,0.8,4.6,23.6,3.0,0.8,0.41100000000000003,2.3,1.3,0.873962264151,0.698113207547,0
Pero Antic/2014-15,16.5,20.2365591398,1.9,1.8,6.0,0.41600000000000004,0.508,2.0,6.6,6.9,0.9,1.1,0.584,1.0,-1.4,0.881397849462,2.8817204301099997,3
Kyle Anderson/2016-17,14.2,19.03125,2.8,0.5,1.4,0.273,0.525,1.2,7.3,12.4,2.5,2.1,0.191,2.0,3.7,0.882395833333,1.09375,6
Darrell Arthur/2014-15,17.0,19.293333333299998,4.7,0.9,4.0,0.154,0.466,1.9,6.2,9.3,2.4,2.1,0.28600000000000003,0.9,0.7,0.884266666667,2.46666666667,6
Leandro Barbosa/2016-17,14.4,18.0945945946,5.1,1.3,3.7,0.115,0.509,0.6,3.9,13.0,1.5,0.7,0.25,0.4,-2.1,0.8851351351350001,0.324324324324,6
DJ Augustin/2015-16,19.0,27.4666666667,2.4,2.1,5.1,0.366,0.575,0.2,2.9,25.3,1.6,0.3,0.48,0.6,-2.7,0.8859999999999999,0.533333333333,0
Jason Terry/2015-16,17.5,19.5840707965,1.7,2.7,7.5,0.08800000000000001,0.54,0.4,2.3,12.4,1.8,0.6,0.6940000000000001,0.4,-2.6,0.886460176991,0.53982300885,12
Damjan Rudez/2014-15,15.4,14.8414634146,1.7,2.4,5.8,0.087,0.591,0.3,1.6,7.9,0.8,0.4,0.6459999999999999,0.7,-1.8,0.8873170731710001,0.536585365854,6
Anthony Bennett/2014-15,15.7,25.695652173899997,4.8,0.3,0.9,0.215,0.45799999999999996,2.1,8.7,8.7,1.5,1.4,0.077,0.4,-1.2,0.8892753623190001,2.07246376812,3
Nick Calathes/2014-15,14.4,28.2625,4.0,0.5,1.8,0.182,0.455,0.8,4.6,26.6,3.9,0.5,0.174,1.5,1.8,0.889375,0.65,0
Leandro Barbosa/2015-16,15.9,18.3302752294,4.4,1.3,3.7,0.168,0.545,0.9,3.9,10.6,2.0,0.7,0.297,1.2,-0.9,0.890366972477,0.403669724771,6
Jerian Grant/2016-17,16.3,21.988095238099998,2.8,1.7,4.7,0.243,0.555,0.6,3.9,17.3,2.3,0.6,0.445,1.2,-0.3,0.891547619048,0.75,12
Timofey Mozgov/2015-16,17.4,17.25,5.5,0.0,0.2,0.265,0.593,3.0,9.1,3.9,0.9,3.5,0.019,1.9,1.0,0.896696428571,3.3660714285699997,3
Dwight Powell/2015-16,14.4,22.655172413800003,5.2,0.1,0.6,0.48,0.557,3.0,9.9,7.2,1.8,2.0,0.054000000000000006,1.3,1.0,0.8989655172409999,2.50574712644,3
David West/2015-16,18.0,24.3783783784,6.2,0.1,0.2,0.179,0.573,1.8,7.9,15.4,1.6,3.0,0.016,2.9,3.3,0.8997297297299999,3.0360360360400005,12
Jonathon Simmons/2015-16,14.8,19.6666666667,4.6,0.8,2.1,0.38,0.586,0.7,4.3,10.4,1.5,0.5,0.19399999999999998,1.3,0.2,0.9003030303030001,0.6818181818179999,6
Robert Sacre/2014-15,16.9,19.5365853659,4.0,0.0,0.0,0.268,0.449,2.8,7.4,7.4,1.3,3.1,0.003,0.6,0.4,0.901341463415,3.4756097561000003,3
Kris Humphries/2015-16,15.8,25.4285714286,3.8,1.5,4.7,0.285,0.517,2.5,9.4,6.6,0.9,2.2,0.366,1.1,-0.7,0.9055714285709999,2.9428571428600003,3
Will Barton/2014-15,16.9,19.2784810127,4.7,0.8,3.1,0.266,0.503,1.0,5.9,13.0,2.5,1.5,0.24100000000000002,1.1,1.1,0.908481012658,0.924050632911,12
Joffrey Lauvergne/2015-16,17.6,23.6582278481,6.3,0.4,1.8,0.182,0.5670000000000001,2.7,10.0,9.1,0.6,1.2,0.139,0.7,-1.4,0.909367088608,2.55696202532,3
Lavoy Allen/2014-15,17.0,23.1282051282,4.7,0.0,0.0,0.157,0.493,4.1,10.9,10.9,0.7,3.1,0.0,1.6,2.2,0.912307692308,2.9487179487199997,3
Mike Dunleavy/2016-17,15.9,15.7887323944,1.7,2.3,5.7,0.205,0.573,0.8,4.9,8.6,0.9,0.7,0.609,0.7,-1.2,0.915915492958,1.16901408451,6
Mirza Teletovic/2016-17,16.2,20.863636363599998,1.7,3.3,9.7,0.10800000000000001,0.515,0.3,5.1,6.4,0.5,1.0,0.73,0.7,-3.4,0.9168181818179999,1.85227272727,3
Rashad Vaughn/2015-16,14.3,11.316455696199998,1.4,1.5,5.3,0.055999999999999994,0.39799999999999996,0.4,3.2,5.5,1.5,1.4,0.5529999999999999,0.4,-1.9,0.9181012658230001,0.772151898734,6
CJ Watson/2016-17,16.3,20.6923076923,2.3,1.1,3.7,0.266,0.507,0.6,3.2,16.1,2.1,0.2,0.423,0.6,-1.1,0.918205128205,0.576923076923,12
Aaron Brooks/2015-16,16.1,29.6626506024,4.0,2.1,6.0,0.136,0.494,0.7,3.3,26.0,1.4,0.7,0.39399999999999996,0.7,-2.8,0.918554216867,0.710843373494,0
John Henson/2016-17,19.4,17.2804878049,5.1,0.0,0.0,0.34600000000000003,0.55,2.9,9.5,7.7,1.3,6.1,0.003,1.6,2.5,0.919756097561,3.90243902439,3
Jason Smith/2016-17,14.4,22.536842105300003,4.6,1.2,2.6,0.155,0.598,2.2,8.7,5.0,1.0,4.3,0.237,1.3,0.6,0.9225263157889999,2.6947368421099998,3
Meyers Leonard/2016-17,16.5,24.6588235294,2.1,2.2,6.3,0.106,0.507,0.8,7.0,8.4,0.5,1.8,0.563,0.8,-1.3,0.9244705882350001,3.08235294118,3
Channing Frye/2015-16,17.1,24.6470588235,1.8,2.7,7.0,0.10099999999999999,0.586,1.0,7.0,8.7,1.2,1.9,0.677,1.3,0.0,0.926274509804,2.42156862745,3
Boris Diaw/2015-16,18.2,27.389830508499998,4.6,0.6,1.8,0.198,0.5820000000000001,1.5,6.1,18.4,1.0,1.2,0.18,2.2,1.4,0.928389830508,1.91525423729,12
E'Twaun Moore/2015-16,21.4,20.0297029703,4.0,1.3,3.0,0.09,0.5479999999999999,0.5,3.8,12.1,1.5,1.0,0.267,1.0,-0.7,0.9298019801980001,0.950495049505,12
Mindaugas Kuzminskas/2016-17,14.9,19.5061728395,3.7,1.9,6.0,0.184,0.5329999999999999,1.7,4.5,10.3,1.4,0.9,0.455,0.4,-2.5,0.9301234567899999,0.83950617284,6
Bobby Portis/2016-17,15.6,25.264367816100002,5.4,1.2,3.5,0.157,0.545,2.7,10.7,5.7,0.8,0.9,0.256,1.2,-1.5,0.930344827586,1.9425287356299998,3
