Rk,Player,Season,Age,Tm,Lg,G,MP,TS%,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
223,Draymond Green\greendr01,2016-17,26,GSW,NBA,76,32.5,.522,76,2471,16.5,.405,.328,4.6,20.9,13.3,27.6,3.0,3.4,19.8,16.2,111,99,2.8,5.4,8.2,.160,0.4,5.0,5.4,4.6
224,Dante Exum\exumda01,2016-17,21,UTA,NBA,66,18.6,.521,26,1228,8.6,.410,.201,2.9,9.3,6.2,14.2,0.9,0.8,16.8,18.1,100,109,-0.1,1.3,1.2,.047,-2.0,-0.5,-2.5,-0.1
225,Tyler Ennis\ennisty01,2016-17,22,TOT,NBA,53,11.1,.521,2,588,11.0,.337,.120,1.8,6.8,4.3,21.7,2.1,0.3,17.0,19.1,102,114,0.1,0.3,0.4,.033,-2.1,-2.7,-4.7,-0.4
226,Elfrid Payton\paytoel01,2016-17,22,ORL,NBA,82,29.4,.520,58,2412,17.2,.160,.231,3.9,13.8,8.7,35.7,1.8,1.3,15.0,21.6,107,111,2.4,2.0,4.4,.088,0.7,0.2,0.9,1.7
227,Thabo Sefolosha\sefolth01,2016-17,32,ATL,NBA,62,25.7,.519,42,1596,11.9,.304,.190,3.8,14.7,9.3,9.9,3.0,1.7,11.9,13.3,105,103,0.6,2.7,3.3,.098,-1.9,3.1,1.2,1.3
228,Kentavious Caldwell-Pope\caldwke01,2016-17,23,DET,NBA,76,33.3,.519,75,2529,12.8,.471,.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,107,109,2.0,2.5,4.5,.086,0.9,0.0,0.9,1.9
229,Shelvin Mack\macksh01,2016-17,26,UTA,NBA,55,21.9,.518,9,1205,10.9,.315,.202,2.0,10.1,6.1,20.4,1.8,0.2,17.8,19.6,99,107,-0.1,1.5,1.4,.054,-1.7,-0.1,-1.8,0.1
230,Jamal Murray\murraja01,2016-17,19,DEN,NBA,82,21.5,.518,10,1764,11.9,.471,.164,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,103,114,0.6,0.7,1.4,.037,-0.5,-2.1,-2.6,-0.3
231,D'Angelo Russell\russeda01,2016-17,20,LAL,NBA,63,28.7,.518,60,1811,15.3,.443,.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,101,113,0.3,1.0,1.3,.034,1.1,-1.6,-0.5,0.7
232,Andre Drummond\drumman01,2016-17,23,DET,NBA,81,29.7,.518,81,2409,20.9,.008,.390,15.1,36.3,25.3,5.9,2.6,3.1,12.5,22.4,104,99,1.4,5.3,6.7,.133,-2.1,2.9,0.8,1.7
233,Cory Joseph\josepco01,2016-17,25,TOR,NBA,80,25.0,.518,22,2003,13.2,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,108,110,1.7,1.7,3.4,.082,-0.4,-0.4,-0.8,0.6
234,Rondae Hollis-Jefferson\holliro01,2016-17,22,BRK,NBA,78,22.6,.517,50,1761,13.7,.124,.467,5.8,21.1,13.6,13.4,2.2,1.9,15.1,18.7,102,107,0.4,2.2,2.6,.070,-2.9,1.9,-1.0,0.4
235,P.J. Tucker\tuckepj01,2016-17,31,TOT,NBA,81,27.6,.516,21,2236,10.5,.407,.193,5.6,17.8,11.6,6.0,2.5,0.7,11.2,11.2,109,109,1.4,2.2,3.6,.078,-0.7,1.6,0.9,1.6
236,Terrence Jones\joneste01,2016-17,25,TOT,NBA,54,23.5,.516,12,1270,16.1,.153,.346,5.4,20.2,12.7,7.3,1.5,3.5,7.8,21.4,103,105,0.4,1.9,2.3,.087,-2.7,1.3,-1.4,0.2
237,Kelly Oubre\oubreke01,2016-17,21,WAS,NBA,79,20.3,.516,5,1605,9.1,.425,.224,4.3,13.9,9.1,4.0,1.8,0.9,9.2,14.5,105,110,0.6,1.4,2.1,.062,-1.8,-0.5,-2.3,-0.1
238,Mirza Teletovic\teletmi01,2016-17,31,MIL,NBA,70,16.2,.515,2,1133,8.8,.730,.108,1.1,15.4,8.3,6.4,0.5,1.0,7.8,19.1,99,113,-0.1,0.7,0.6,.025,-1.5,-3.4,-4.9,-0.8
239,Matt Barnes\barnema02,2016-17,36,TOT,NBA,74,24.0,.514,18,1777,10.3,.556,.188,4.6,19.9,12.4,15.6,1.3,1.3,17.3,15.6,102,109,0.3,1.7,2.0,.053,-1.2,0.6,-0.6,0.6
240,Tony Parker\parketo01,2016-17,34,SAS,NBA,63,25.2,.514,63,1587,13.0,.121,.206,0.7,7.3,4.0,27.8,1.1,0.1,12.5,20.2,107,109,1.4,1.7,3.0,.091,-1.2,-1.7,-3.0,-0.4
241,Kris Humphries\humphkr01,2016-17,31,ATL,NBA,56,12.3,.514,4,689,13.6,.252,.383,9.7,23.0,16.4,6.4,1.1,2.6,10.1,17.6,108,104,0.6,1.1,1.6,.115,-3.0,0.3,-2.7,-0.1
242,Monta Ellis\ellismo01,2016-17,31,IND,NBA,74,27.0,.514,33,1998,10.0,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,97,110,-0.7,1.7,1.1,.026,-2.5,0.2,-2.3,-0.2
243,Taurean Waller-Prince\princta02,2016-17,22,ATL,NBA,59,16.6,.513,10,981,9.8,.358,.330,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,96,105,-0.4,1.5,1.1,.054,-3.8,1.5,-2.3,-0.1
244,Derrick Favors\favorde01,2016-17,25,UTA,NBA,50,23.7,.512,39,1186,15.8,.024,.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,104,102,0.5,2.2,2.7,.109,-2.4,2.3,-0.1,0.6
245,Robin Lopez\lopezro01,2016-17,28,CHI,NBA,81,28.0,.511,81,2271,14.4,.003,.134,11.4,13.2,12.3,5.6,0.4,4.1,9.9,17.5,108,108,1.8,2.4,4.3,.090,-1.9,1.0,-0.9,0.6
246,Langston Galloway\gallola01,2016-17,25,TOT,NBA,74,20.2,.510,2,1495,10.4,.565,.117,1.9,9.3,5.6,9.4,1.5,0.3,7.4,18.4,101,111,0.2,1.1,1.3,.041,-0.9,-1.7,-2.6,-0.2
247,Reggie Jackson\jacksre01,2016-17,26,DET,NBA,52,27.4,.510,50,1424,14.9,.272,.201,1.6,7.3,4.3,30.3,1.2,0.3,13.4,26.4,103,111,0.8,1.2,1.9,.065,0.6,-2.1,-1.4,0.2
248,Andre Roberson\roberan03,2016-17,25,OKC,NBA,79,30.1,.510,79,2376,9.6,.397,.240,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,108,107,1.1,3.1,4.2,.085,-2.1,2.1,0.0,1.2
249,Joffrey Lauvergne\lauvejo01,2016-17,25,TOT,NBA,70,14.0,.509,1,980,12.6,.292,.217,8.0,20.1,14.1,10.8,1.3,0.5,13.2,18.5,104,108,0.4,1.1,1.5,.075,-2.3,-0.9,-3.2,-0.3
250,Leandro Barbosa\barbole01,2016-17,34,PHO,NBA,67,14.4,.509,0,963,11.5,.250,.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,103,114,0.3,0.4,0.6,.031,-2.0,-2.1,-4.1,-0.5
251,Tyler Zeller\zellety01,2016-17,27,BOS,NBA,51,10.3,.508,5,525,13.0,.006,.247,9.2,17.0,13.2,12.2,0.7,3.3,10.2,16.5,109,109,0.5,0.6,1.0,.094,-3.2,0.8,-2.5,-0.1
252,Dwyane Wade\wadedw01,2016-17,35,CHI,NBA,60,29.9,.508,59,1792,18.5,.152,.294,3.8,12.6,8.2,22.4,2.4,1.8,11.3,29.6,103,106,0.9,2.5,3.4,.090,0.4,0.6,1.0,1.4
253,Dario Saric\saricda01,2016-17,22,PHI,NBA,81,26.3,.508,36,2129,12.8,.368,.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,96,109,-1.2,2.2,1.0,.023,-2.0,-0.2,-2.2,-0.1
254,Marcus Morris\morrima03,2016-17,27,DET,NBA,79,32.5,.508,79,2565,12.4,.355,.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,105,109,1.4,2.4,3.9,.072,-0.3,-0.2,-0.5,1.0
255,C.J. Watson\watsocj01,2016-17,32,ORL,NBA,62,16.3,.507,9,1012,9.3,.423,.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,103,112,0.2,0.6,0.9,.041,-2.5,-1.1,-3.6,-0.4
256,Aaron Brooks\brookaa01,2016-17,32,IND,NBA,65,13.8,.507,0,894,9.5,.427,.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,98,113,-0.2,0.5,0.3,.016,-2.1,-2.6,-4.6,-0.6
257,Meyers Leonard\leoname01,2016-17,24,POR,NBA,74,16.5,.507,12,1222,8.9,.563,.106,2.4,19.0,10.7,8.4,0.5,1.8,8.1,15.5,105,112,0.5,0.8,1.4,.053,-2.1,-1.3,-3.4,-0.4
258,Randy Foye\foyera01,2016-17,33,BRK,NBA,69,18.6,.506,40,1284,7.3,.625,.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,95,113,-0.6,0.7,0.2,.006,-3.0,-1.0,-3.9,-0.6
259,Al-Farouq Aminu\aminual01,2016-17,26,POR,NBA,61,29.1,.506,25,1773,11.3,.455,.292,4.8,23.5,14.1,7.9,1.7,2.0,15.2,15.4,100,108,-0.1,2.0,1.9,.051,-2.3,1.2,-1.1,0.4
260,Rodney McGruder\mcgruro01,2016-17,25,MIA,NBA,78,25.2,.506,65,1966,9.1,.478,.154,5.3,9.2,7.2,8.8,1.2,0.7,10.2,12.3,108,110,1.2,1.7,2.9,.072,-0.8,0.5,-0.4,0.8
261,Jeff Green\greenje02,2016-17,30,ORL,NBA,69,22.2,.505,11,1534,10.5,.346,.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,99,113,-0.2,0.9,0.7,.022,-2.8,-1.8,-4.6,-1.0
262,Jonathon Simmons\simmojo02,2016-17,27,SAS,NBA,78,17.8,.504,8,1392,9.9,.242,.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18.0,100,105,-0.1,2.1,2.0,.068,-2.8,0.9,-1.9,0.0
263,T.J. McConnell\mccontj01,2016-17,24,PHI,NBA,81,26.3,.504,51,2133,13.7,.107,.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,107,108,1.4,2.4,3.8,.084,-2.0,0.1,-1.9,0.0
264,Kent Bazemore\bazemke01,2016-17,27,ATL,NBA,73,26.9,.504,64,1963,11.5,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,97,106,-0.6,2.8,2.1,.053,-2.0,1.2,-0.8,0.6
265,Tim Frazier\fraziti01,2016-17,26,NOP,NBA,65,23.5,.504,35,1525,12.4,.317,.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,106,110,1.0,1.4,2.4,.075,-1.5,-0.7,-2.2,-0.1
266,Frank Kaminsky\kaminfr01,2016-17,23,CHO,NBA,75,26.1,.502,16,1954,13.0,.441,.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,102,109,0.4,1.9,2.3,.056,-0.8,-0.7,-1.5,0.2
267,Brandon Knight\knighbr03,2016-17,25,PHO,NBA,54,21.1,.502,5,1140,12.3,.265,.293,2.3,9.1,5.6,17.8,1.1,0.4,13.1,25.0,101,116,0.1,0.2,0.3,.013,-1.5,-3.0,-4.5,-0.7
268,Matthew Dellavedova\dellama01,2016-17,26,MIL,NBA,76,26.1,.501,54,1986,9.4,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,102,114,0.3,0.9,1.2,.029,-1.9,-2.8,-4.7,-1.4
269,Nikola Vucevic\vucevni01,2016-17,26,ORL,NBA,75,28.8,.498,55,2163,19.1,.073,.155,8.6,31.2,19.6,16.9,1.8,2.8,9.6,24.8,103,105,0.8,3.2,4.0,.088,-1.3,2.4,1.1,1.7
270,Raymond Felton\feltora01,2016-17,32,LAC,NBA,80,21.3,.496,11,1700,10.9,.280,.125,2.2,11.8,7.1,16.3,2.0,1.1,13.3,16.5,101,109,0.2,1.8,2.0,.055,-1.8,0.9,-0.9,0.5
271,Ramon Sessions\sessira01,2016-17,30,CHO,NBA,50,16.2,.495,1,811,12.3,.236,.449,1.5,8.5,4.9,24.2,1.6,0.3,12.7,20.1,103,111,0.3,0.6,0.9,.054,-2.4,-2.3,-4.8,-0.6
272,Boris Diaw\diawbo01,2016-17,34,UTA,NBA,73,17.6,.494,33,1283,9.0,.248,.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,99,109,-0.1,1.2,1.1,.041,-2.7,-0.2,-2.9,-0.3
273,Tony Allen\allento01,2016-17,35,MEM,NBA,71,27.0,.493,66,1914,13.3,.091,.218,9.6,13.8,11.7,8.4,3.1,1.4,13.3,17.9,101,105,0.2,2.9,3.1,.077,-1.8,2.4,0.7,1.3
274,Josh Richardson\richajo01,2016-17,23,MIA,NBA,53,30.5,.493,34,1614,10.7,.442,.150,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,102,108,0.3,1.9,2.2,.066,-1.0,1.1,0.2,0.9
275,Denzel Valentine\valende01,2016-17,23,CHI,NBA,57,17.1,.492,0,976,7.3,.722,.063,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,95,108,-0.5,1.1,0.6,.031,-2.4,-0.4,-2.8,-0.2
276,Corey Brewer\breweco01,2016-17,30,TOT,NBA,82,15.6,.491,11,1281,9.1,.339,.195,2.7,11.5,7.1,10.7,2.3,1.2,12.7,14.3,101,110,0.0,1.2,1.2,.045,-2.9,0.2,-2.7,-0.2
277,Evan Turner\turneev01,2016-17,28,POR,NBA,65,25.5,.491,12,1658,11.4,.214,.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,100,111,0.0,1.2,1.2,.035,-2.5,-0.1,-2.6,-0.3
278,Zach Randolph\randoza01,2016-17,35,MEM,NBA,73,24.5,.490,5,1786,18.5,.098,.200,11.3,27.4,19.1,13.5,1.1,0.5,8.6,29.2,103,106,0.8,2.4,3.2,.086,-1.4,-0.7,-2.1,0.0
279,Isaiah Whitehead\whiteis01,2016-17,21,BRK,NBA,73,22.5,.487,26,1643,7.5,.293,.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,91,113,-1.7,0.9,-0.8,-.023,-4.3,-0.6,-4.9,-1.2
280,Dorian Finney-Smith\finnedo01,2016-17,23,DAL,NBA,81,20.3,.486,35,1642,7.7,.574,.183,3.7,12.3,7.8,6.0,1.6,1.4,11.1,11.6,99,110,-0.1,1.5,1.4,.041,-2.8,1.3,-1.5,0.2
281,Marcus Smart\smartma01,2016-17,22,BOS,NBA,79,30.4,.486,24,2399,12.0,.443,.334,3.7,10.5,7.1,22.0,2.6,1.2,15.6,18.8,102,108,0.5,2.7,3.2,.064,-1.1,0.9,-0.3,1.0
282,Lavoy Allen\allenla01,2016-17,27,IND,NBA,61,14.3,.485,5,871,11.6,.006,.196,13.7,14.6,14.2,9.1,1.0,2.4,13.7,10.9,114,110,0.9,0.8,1.7,.093,-1.5,1.3,-0.3,0.4
283,Sergio Rodriguez\rodrise01,2016-17,30,PHI,NBA,68,22.3,.484,30,1518,11.0,.470,.050,1.5,9.9,5.7,35.4,1.5,0.2,18.9,19.3,99,112,-0.3,1.0,0.7,.022,-1.6,-2.4,-4.0,-0.7
284,Emmanuel Mudiay\mudiaem01,2016-17,20,DEN,NBA,55,25.6,.483,41,1406,10.9,.323,.303,2.3,11.6,7.0,21.8,1.4,0.7,16.5,22.6,98,114,-0.4,0.5,0.2,.006,-2.0,-1.8,-3.8,-0.6
285,Tomas Satoransky\satorto01,2016-17,25,WAS,NBA,57,12.6,.480,3,719,8.5,.253,.226,3.9,9.1,6.5,16.7,1.8,0.7,19.1,12.1,102,111,0.1,0.5,0.6,.041,-2.9,-0.2,-3.1,-0.2
286,Brandon Jennings\jennibr01,2016-17,27,TOT,NBA,81,22.2,.479,13,1802,12.1,.471,.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,104,113,0.7,1.0,1.7,.046,-0.8,-2.2,-3.0,-0.4
287,Ish Smith\smithis01,2016-17,28,DET,NBA,81,24.1,.477,32,1955,14.7,.140,.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,103,108,0.9,2.2,3.1,.076,-1.2,0.4,-0.8,0.6
288,Andrew Harrison\harrian01,2016-17,22,MEM,NBA,72,20.5,.477,18,1474,8.7,.433,.539,1.7,9.0,5.3,20.0,1.9,1.3,16.0,16.4,100,109,0.0,1.5,1.6,.051,-2.4,0.0,-2.5,-0.2
289,DeAndre Liggins\liggide01,2016-17,28,TOT,NBA,62,12.5,.476,19,777,7.5,.324,.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,92,107,-0.4,0.9,0.5,.031,-3.9,1.8,-2.1,0.0
290,Brandon Ingram\ingrabr01,2016-17,19,LAL,NBA,79,28.8,.474,40,2279,8.5,.273,.312,2.8,12.8,7.6,10.5,1.1,1.3,12.9,16.8,96,115,-1.0,0.7,-0.3,-.007,-3.1,-0.7,-3.8,-1.1
291,Tyler Ulis\ulisty01,2016-17,21,PHO,NBA,61,18.4,.474,15,1123,13.0,.181,.162,1.9,7.5,4.6,30.5,2.0,0.4,14.1,20.3,102,114,0.3,0.4,0.7,.029,-1.4,-2.5,-4.0,-0.6
292,Luol Deng\denglu01,2016-17,31,LAL,NBA,56,26.5,.470,49,1486,10.1,.389,.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,101,113,0.1,0.8,0.9,.029,-2.3,-0.2,-2.5,-0.2
293,Domantas Sabonis\sabondo01,2016-17,20,OKC,NBA,81,20.1,.469,66,1632,6.9,.331,.139,3.0,16.4,9.7,7.2,1.2,1.6,14.0,15.4,93,108,-1.0,1.8,0.7,.022,-4.7,-0.1,-4.9,-1.2
294,Terry Rozier\roziete01,2016-17,22,BOS,NBA,74,17.1,.466,0,1263,10.8,.436,.161,3.6,16.3,10.0,15.2,1.8,0.7,9.7,17.1,100,108,0.0,1.4,1.4,.053,-2.5,0.0,-2.5,-0.2
295,Trey Lyles\lylestr01,2016-17,21,UTA,NBA,71,16.3,.464,4,1158,10.0,.465,.180,4.9,18.1,11.7,9.6,1.2,1.4,11.9,21.7,94,106,-0.9,1.6,0.8,.032,-2.9,-0.1,-3.0,-0.3
296,Rajon Rondo\rondora01,2016-17,30,CHI,NBA,69,26.7,.461,42,1843,13.6,.237,.089,4.2,16.6,10.4,37.0,2.7,0.5,22.4,17.8,99,105,-0.3,2.7,2.3,.061,-1.3,1.6,0.3,1.1
297,Malcolm Delaney\delanma01,2016-17,27,ATL,NBA,73,17.1,.456,2,1248,7.5,.284,.240,1.0,9.8,5.5,23.1,1.5,0.1,18.1,18.3,92,109,-1.1,1.3,0.1,.005,-4.6,-1.2,-5.8,-1.2
298,Ron Baker\bakerro01,2016-17,23,NYK,NBA,52,16.5,.456,13,857,7.5,.396,.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,92,113,-0.6,0.5,-0.1,-.008,-3.5,-0.9,-4.4,-0.5
299,Mario Hezonja\hezonma01,2016-17,21,ORL,NBA,65,14.8,.450,2,960,7.2,.436,.152,2.2,14.7,8.3,9.6,1.5,1.2,14.1,18.8,87,111,-1.4,0.7,-0.7,-.034,-4.8,-1.0,-5.8,-0.9
300,Wesley Johnson\johnswe01,2016-17,29,LAC,NBA,68,11.9,.448,3,810,8.4,.590,.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,94,105,-0.3,1.2,0.9,.051,-3.4,1.6,-1.8,0.0
301,Stanley Johnson\johnsst04,2016-17,20,DET,NBA,77,17.8,.436,1,1371,7.2,.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,88,107,-1.4,1.8,0.4,.012,-3.8,1.8,-2.0,0.0
302,Kris Dunn\dunnkr01,2016-17,22,MIN,NBA,78,17.1,.432,7,1333,8.1,.233,.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,90,109,-1.2,1.3,0.1,.004,-3.7,1.5,-2.2,-0.1
303,Semaj Christon\chrisse01,2016-17,24,OKC,NBA,64,15.2,.387,1,973,5.7,.283,.139,2.2,7.9,5.0,18.1,1.4,0.5,15.4,12.2,91,111,-0.7,0.8,0.1,.006,-5.0,-1.3,-6.3,-1.1
